rand_point_id,x,y
"4957",838464.463429796,822850.449274902
"4958",838794.664581245,822864.87958676
"4959",840651.994771518,822676.973041472
"4960",840531.193468329,823723.768492741
"4961",836882.810385519,822827.622714016
"4962",839799.150275239,821765.499707059
"4963",839526.659969037,822449.58337301
"4964",839472.776901813,821979.218429793
"4965",838072.879637864,822122.484825242
"4966",839785.533113964,822104.852103924
"4967",840846.096917473,822841.105598581
"4968",838506.709166167,821645.363085204
"4969",838742.722796483,822898.368456192
"4970",839353.35143263,823575.297003584
"4971",838526.595829614,822136.508773426
"4972",840544.235951518,822358.682347275
"4973",839302.596499178,822364.720213247
"4974",837472.309687045,822535.613776885
"4975",839469.750505507,823570.879977393
"4976",838251.513817859,823499.36834254
"4977",840305.703393296,822542.215653885
"4978",840566.983386998,821679.207930281
"4979",840344.407433399,823778.085258172
"4980",840088.881492842,823751.443592125
"4981",838039.832579836,822385.798194244
"4982",840409.809466238,823685.652970531
"4983",840222.521993011,821915.860680868
"4984",839979.655895882,822044.436200938
"4985",838206.681299419,821958.591826739
"4986",839895.315495357,822278.130171316
"4987",839918.174965927,822260.566511893
"4988",837635.04498565,821722.413222202
"4989",840342.710244498,823182.12216906
"4990",838570.415424608,821827.600918164
"4991",839903.998982516,823954.469192158
"4992",838842.090553473,822806.816194859
"4993",838874.475018281,822191.777726072
"4994",838351.02934111,822779.758140807
"4995",837463.870849809,823189.623485338
"4996",839108.648923305,822495.004671053
"4997",838486.949121707,822782.717915339
"4998",837933.648457128,822789.026822432
"4999",840601.42452711,823100.172449807
"5000",839705.830685189,823466.308633246
"5001",839651.090124484,823101.52433948
"5002",840818.549955454,821878.718624861
"5003",838569.148556119,821720.78849154
"5004",838661.031897838,823479.771434357
"5005",837905.049903901,821630.656495708
"5006",839519.917678047,823016.110123125
"5007",840677.404457117,824259.653330876
"5008",838381.877627148,821610.302522221
"5009",839862.492859177,823498.569243908
"5010",839321.400137468,822573.133254337
"5011",839347.436626506,823711.126157992
"5012",837834.878684091,822833.818589052
"5013",837285.352751764,822846.738172796
"5014",837883.513951381,822421.352638352
"5015",838036.33905316,823018.231945379
"5016",838827.234165971,822640.404999563
"5017",839685.051811176,823260.538843879
"5018",836720.131220475,823232.921893045
"5019",839276.446773163,823435.354301942
"5020",839117.025502074,823681.98934867
"5021",839261.054055427,821979.601770304
"5022",836808.217684148,823108.217317634
"5023",837553.938379999,823433.149463437
"5024",841100.356636073,821826.400672607
"5025",837721.528715808,823670.159696745
"5026",839381.360491602,822409.698100653
"5027",840640.155184001,823326.297465764
"5028",837163.947754716,823095.928044587
"5029",840758.953280719,823210.462094107
"5030",839087.110804527,823431.367427245
"5031",839406.013640249,821913.275993151
"5032",838263.968133769,823425.887677975
"5033",839819.708128339,823498.772747472
"5034",838844.220268325,823020.665697574
"5035",837195.988049061,823294.821835272
"5036",840181.55301004,822988.470336504
"5037",840002.827068006,822586.448616743
"5038",838764.630016551,822881.887059737
"5039",839094.314059899,823098.409711953
"5040",839432.03767762,823799.204317575
"5041",837240.587860023,822655.794017728
"5042",840088.52544231,822442.362801426
"5043",839786.365962134,823767.784001068
"5044",840592.586295561,821869.952387884
"5045",837270.940475095,821842.56704241
"5046",838802.021379765,823434.35812978
"5047",838045.899959111,821583.888717878
"5048",838142.575420394,821760.752063897
"5049",839841.358194527,823287.680220439
"5050",840075.129954129,821803.285444559
"5051",839909.929415618,822883.678950836
"5052",838047.151972918,823746.528242753
"5053",839269.786277049,823067.96980287
"5054",837567.16093064,822184.174464357
"5055",838604.782072899,822433.831695418
"5056",839737.105202562,823578.722596167
"5057",840742.574869253,823414.430832885
"5058",840529.461773317,823905.772316943
"5059",839902.863368935,822980.333944329
"5060",838558.163098627,823133.369196407
"5061",839791.097243349,822981.023786938
"5062",838494.869254925,822643.596331797
"5063",837776.510080856,821721.149535308
"5064",838524.497842805,822525.690836683
"5065",837794.621705376,823616.656673912
"5066",838306.112867701,822487.867777035
"5067",838056.001198852,821628.58163403
"5068",840951.243809748,822685.025900709
"5069",840123.030765136,822195.562786467
"5070",838175.451927192,822910.200357396
"5071",840504.018959644,824106.517329613
"5072",839206.681267996,822205.383499788
"5073",838633.804366883,822430.963561545
"5074",840725.832404554,824002.604280579
"5075",840812.040923127,823993.788866696
"5076",839851.053130098,823760.066298706
"5077",840652.672180053,821670.506231083
"5078",839621.656615327,822473.421036588
"5079",837634.998646802,822704.933098936
"5080",839319.571394454,822876.599895093
"5081",838098.997432766,821439.606827501
"5082",838071.468415606,821379.464555426
"5083",839476.839162333,821734.535631004
"5084",840737.063731346,822455.470309517
"5085",840426.24085107,822017.444770792
"5086",840535.987292072,822768.46638079
"5087",840130.55465865,824133.05338491
"5088",838590.273384938,823142.522377137
"5089",839167.475370761,823715.657092847
"5090",837480.858897521,822179.234928043
"5091",839901.721373418,822113.297668802
"5092",839889.771799246,821953.33636683
"5093",837514.827318775,822005.691125366
"5094",840217.174576515,821506.13228556
"5095",840794.488419519,823265.894341708
"5096",837497.820011737,823165.600795869
"5097",837450.174601416,822116.260568016
"5098",837632.04866757,822027.127407993
"5099",837765.941040232,823661.128032943
"5100",839576.313024425,823228.966422342
"5101",840615.798587069,824182.078144284
"5102",840982.836089421,822402.134428891
"5103",837924.794876694,823692.206591955
"5104",838422.840572305,822114.12893743
"5105",837505.659264528,822952.703483685
"5106",838180.668334645,823243.128562938
"5107",839446.679285051,823909.681673152
"5108",839054.838132266,823450.38368777
"5109",838427.909931074,823656.26767017
"5110",838902.829990982,821852.05417174
"5111",837655.317775935,822922.030138441
"5112",840661.65254089,823864.969153316
"5113",839520.619718917,823705.528060355
"5114",839502.718269509,822251.299267683
"5115",839041.649309025,823309.345816505
"5116",838510.893127932,823299.617225951
"5117",839990.785034266,821774.613621429
"5118",838345.527719202,822681.163995595
"5119",836596.029734311,823263.661890915
"5120",839575.032306088,823481.286137413
"5121",839507.167325585,821955.953505689
"5122",837974.044551097,821287.800624923
"5123",840759.235644226,823647.777171055
"5124",840789.680379993,822703.499773456
"5125",838981.772325039,823164.591507768
"5126",840113.013853063,822018.60686516
"5127",838282.428251596,823381.230521924
"5128",840528.875420617,823293.051381809
"5129",837461.107448731,822918.414845801
"5130",840393.977373123,821727.410944164
"5131",837034.563566016,822458.897807897
"5132",838494.890299265,822516.077104738
"5133",839123.331614099,822642.527896023
"5134",839431.884556931,823290.403126925
"5135",840657.981167549,823256.901343083
"5136",837664.978075491,821959.269822358
"5137",839625.171100407,822914.141599028
"5138",838983.799080485,823542.251372579
"5139",838708.98269344,822316.59972177
"5140",838683.831525247,822860.776209416
"5141",837677.077043365,823263.328943932
"5142",839729.502936864,822764.517099071
"5143",840505.327846564,821999.296756673
"5144",838215.764142096,822878.759160768
"5145",838781.312985528,822217.628364354
"5146",839411.41909396,822188.683234268
"5147",838237.574784819,821716.846749048
"5148",838476.368598812,823815.82059154
"5149",837303.525779833,822714.821980799
"5150",839525.539604942,823279.757000571
"5151",838706.241517606,823797.891720178
"5152",838000.570682114,821334.562347066
"5153",837790.034661151,823376.717527154
"5154",837871.167464609,821334.315956002
"5155",838164.2871571,823130.426173874
"5156",837002.982346325,822459.073322061
"5157",838235.141303787,822590.32818509
"5158",837535.870177448,822770.83116137
"5159",837454.093335087,823039.006900759
"5160",839497.431558994,823825.91919642
"5161",840138.013777506,823511.987196321
"5162",839082.767852101,822910.254804839
"5163",840274.00379106,823230.570014961
"5164",838295.496089535,822109.517021582
"5165",840162.72318407,823950.232711234
"5166",840530.705143211,821984.459494774
"5167",837961.085313853,822272.744250324
"5168",838261.277568334,821499.029952165
"5169",837712.132001054,822321.045299072
"5170",839850.59603471,823567.031943571
"5171",837892.612370771,822949.343729374
"5172",839719.338888991,823959.91908724
"5173",838753.775646591,823554.597303811
"5174",840598.221668285,823756.728560361
"5175",837645.548905063,822538.299581327
"5176",839552.90823071,823002.014492914
"5177",837961.001424276,821915.486165149
"5178",840745.170603381,823349.252018495
"5179",840135.162226697,822163.855843366
"5180",838075.28368221,821936.037904559
"5181",837652.827936057,822349.749822763
"5182",840797.814588277,824213.383721875
"5183",838535.919956682,822021.690419272
"5184",838756.972988828,823590.787974969
"5185",840785.78186151,824348.650962496
"5186",838254.796009304,822832.020499293
"5187",838575.057975454,822624.802156721
"5188",838804.302845798,822523.765484836
"5189",838598.7823057,823779.495269627
"5190",837248.856875108,822765.758936012
"5191",838243.364661112,822252.747109172
"5192",840305.542145321,821512.268600403
"5193",839496.985290404,822858.125669158
"5194",839482.899042004,821769.395541289
"5195",837945.414565754,822970.062070561
"5196",837018.802599619,822388.777427674
"5197",838110.71247001,822743.709193075
"5198",837984.920088292,821687.799085965
"5199",840429.467603921,822143.864075977
"5200",837478.763429388,821585.00245558
"5201",838985.757563437,821932.582888693
"5202",837345.107670174,823326.367163692
"5203",840101.980152427,822320.640198717
"5204",840236.119822231,821978.393423514
"5205",840369.793332951,822234.675316166
"5206",838028.670583618,822513.242503958
"5207",837254.572151193,821902.43811593
"5208",838250.070214254,823370.258947468
"5209",839313.616403976,822266.17423527
"5210",838649.864108363,821828.523704269
"5211",837814.224143949,821773.242420922
"5212",839365.975253782,823360.68362737
"5213",840705.160729439,822297.225849552
"5214",839744.094435103,823044.114332631
"5215",840330.452703663,822467.576379225
"5216",839568.469389167,823284.517588206
"5217",838062.12343414,821803.82385211
"5218",838252.474000702,822361.254670518
"5219",837518.321212142,822715.27371509
"5220",838382.702777291,822589.414409652
"5221",839009.84906753,823906.496561667
"5222",840127.838973302,823869.312511424
"5223",839210.023750713,823500.380833247
"5224",838522.260907231,823255.753307211
"5225",840831.4691714,822892.51092217
"5226",840529.0693031,824285.795435444
"5227",840480.21818446,823003.78249075
"5228",837159.899211008,822941.271058128
"5229",839599.915428059,823523.048200247
"5230",840057.945606206,822277.005744962
"5231",839826.737731208,823893.438891018
"5232",837814.049753409,822984.410202844
"5233",838275.128879035,822228.396948175
"5234",840990.86255352,821854.940944529
"5235",839323.05216852,821992.474363203
"5236",840809.661971079,822175.039332606
"5237",839193.455921419,821921.681197311
"5238",837305.43918923,822157.075507043
"5239",840564.15840927,821647.047701672
"5240",839427.318395921,823979.747532849
"5241",840849.119058956,822306.477983071
"5242",839841.387729774,823169.793065204
"5243",838047.510154832,822302.151430538
"5244",839266.290340952,823477.047815039
"5245",838933.229737072,823912.552006014
"5246",839142.998437805,822426.391007685
"5247",840277.005996877,821561.587947889
"5248",838531.644641233,823968.478582089
"5249",840609.273032915,821998.603232556
"5250",837792.205023707,823101.860145838
"5251",840360.805566975,822559.502216951
"5252",840171.585421939,822115.008396516
"5253",837358.042125624,821665.532694046
"5254",840585.012066094,823007.501688463
"5255",837372.095117713,822960.980750188
"5256",838650.838498672,823768.521543333
"5257",840500.45683188,824317.681022412
"5258",839213.596997808,823185.733377696
"5259",839057.100191185,822055.239183764
"5260",840174.397598724,823312.206301597
"5261",839410.084702815,822928.945206632
"5262",836732.58247301,823065.299601582
"5263",838269.273175863,823058.996761339
"5264",840919.642795471,822005.368737644
"5265",839073.236288425,823070.628598757
"5266",837181.32593118,822501.790339023
"5267",838002.549188313,823644.768625337
"5268",838131.592050583,822595.726832229
"5269",840117.321095976,822888.254757594
"5270",839952.09679976,823576.046674276
"5271",840819.337769357,821650.999381838
"5272",840625.628632176,823503.172098896
"5273",840368.888590211,823545.402287308
"5274",839945.39061201,822418.098148937
"5275",840859.547099423,824009.002767172
"5276",837596.460653158,822189.068076893
"5277",839456.007276657,823993.979046711
"5278",839958.910750325,822309.11400049
"5279",838711.738962013,822448.882759169
"5280",839412.340017694,822733.352409155
"5281",840284.698447418,824215.645050773
"5282",839384.331321402,822074.234458949
"5283",838662.134542365,822103.913331143
